predicted_priority_rank,platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,predictive_rank_score,decision_band,explanation_index,signal_decomposition_index,action_band,risk_flag,top_positive_signal,top_negative_signal,model_probability_raw,probability_band,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,ranking_basis,score_role
978,ba_13969584,2025-09,굽네피자 대구대현점,굽네치킨,피자,대구광역시,북구,0.2248995983935743,Monitor,31.99,31.99,Backlog,low_explanation_index,stability,review_growth,0.2248995983935743,8,27.207810589998537,35.682442488818026,7.894736842105264,17.5,97.38223340259889,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
979,ba_14249441,2025-09,굽네피자 부산하단점,굽네치킨,피자,부산광역시,사하구,0.2248995983935743,Monitor,31.93,31.93,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2248995983935743,8,31.40254884245941,15.884376988222106,0.0,50.0,94.69060960362526,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
980,ba_13234523,2025-09,본죽&비빔밥 동탄목동점,본그룹,백반·죽·국수,경기도,화성시,0.2248995983935743,Monitor,31.24,31.24,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,27.51729955464416,0.1801389155316968,15.204684210526317,65.0,95.31926120959166,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
981,ba_10583009,2025-09,굽네치킨 광주용봉점,굽네치킨,치킨,광주광역시,북구,0.2248995983935743,Monitor,30.49,30.49,Backlog,low_explanation_index;stability_risk,review_growth,operation,0.2248995983935743,8,30.26189527567292,27.076456972760564,61.47978947368421,1.248,37.2156308567964,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
982,ba_14798894,2025-09,본죽&비빔밥 남양주퇴계원점,본그룹,백반·죽·국수,경기도,남양주시,0.2248995983935743,Monitor,30.07,30.07,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,29.09920601916009,1.1654740082230637,50.0,17.5,94.69652561516898,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
983,ba_13235318,2025-09,본죽&비빔밥 상암DMC점,본그룹,백반·죽·국수,서울특별시,마포구,0.2248995983935743,Monitor,29.32,29.32,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,29.039902758723912,0.0,2.25563157894737,50.0,97.01977650013195,43.84277853560682,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
984,ba_13228978,2025-09,본죽&비빔밥 인천연희연세병원점,본그룹,백반·죽·국수,인천광역시,서구,0.2248995983935743,Monitor,29.18,29.18,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,30.584881641337567,0.0,7.894736842105264,50.0,97.92077334866867,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
985,ba_14400680,2025-09,굽네치킨 영암삼호점,굽네치킨,치킨,전라남도,영암군,0.2248995983935743,Monitor,29.03,29.03,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2248995983935743,8,32.81902216063604,24.340158984052216,17.105263157894736,17.5,62.650162239923446,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
986,ba_13227070,2025-09,본죽&비빔밥 부산신호점,본그룹,백반·죽·국수,부산광역시,강서구,0.2248995983935743,Monitor,28.29,28.29,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,30.84112827690187,0.0,0.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
987,ba_14691237,2025-09,본죽 대구황금동점,본그룹,백반·죽·국수,대구광역시,수성구,0.2248995983935743,Monitor,28.03,28.03,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,32.48510971004529,0.0,0.0,50.0,91.60480109120245,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
988,ba_13251048,2025-09,본죽&비빔밥 울산송정점,본그룹,백반·죽·국수,울산광역시,북구,0.2248995983935743,Monitor,27.93,27.93,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,29.92033522954446,0.0,2.631578947368424,50.0,95.64045055255664,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
989,ba_10698232,2025-09,굽네치킨&피자 연경점,굽네치킨,치킨,대구광역시,동구,0.2248995983935743,Monitor,27.89,27.89,Backlog,low_explanation_index;growth_alpha_direction_risk;stability_risk,operation,stability,0.2248995983935743,8,28.79530253847971,19.97623126287296,18.739157894736845,65.0,2.582297522787866,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
990,ba_14754965,2025-09,본죽&비빔밥 평택시청점,본그룹,백반·죽·국수,경기도,평택시,0.2248995983935743,Monitor,27.72,27.72,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,29.20766290667565,0.0,0.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
991,ba_14691798,2025-09,본죽&비빔밥 울산송정점,본그룹,백반·죽·국수,울산광역시,북구,0.2248995983935743,Monitor,27.66,27.66,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,29.79650475929738,0.0,0.0,50.0,97.33033208633287,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
992,ba_14691864,2025-09,본죽&비빔밥 부산신호점,본그룹,백반·죽·국수,부산광역시,강서구,0.2248995983935743,Monitor,27.58,27.58,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,30.831356737324377,0.0,0.0,50.0,92.8808855635543,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
993,ba_13292835,2025-09,본죽&비빔밥 대전하기동점,본그룹,백반·죽·국수,대전광역시,유성구,0.2248995983935743,Monitor,27.22,27.22,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,27.77589456721478,0.0,0.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
994,ba_14691105,2025-09,본죽&비빔밥 대전하기동점,본그룹,백반·죽·국수,대전광역시,유성구,0.2248995983935743,Monitor,27.22,27.22,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,27.77589456721478,0.0,0.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
995,ba_14691891,2025-09,본죽&비빔밥 울산성안점,본그룹,백반·죽·국수,울산광역시,중구,0.2248995983935743,Monitor,26.75,26.75,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,31.34969298969765,1.3582666003849793,22.196789473684213,17.5,94.83161272285705,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
996,ba_13550240,2025-09,본죽&비빔밥 청주오창2지구점,본그룹,백반·죽·국수,충청북도,청주시,0.2248995983935743,Monitor,25.39,25.39,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2248995983935743,8,29.29668153977804,0.0,10.08771052631579,26.67895850510261,96.21858295384273,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
997,ba_14294026,2025-09,굽네치킨&피자 신안중흥점,굽네치킨,치킨,광주광역시,북구,0.2248995983935743,Monitor,22.44,22.44,Backlog,low_explanation_index;growth_alpha_direction_risk;stability_risk,market_fit,operation,0.2248995983935743,8,28.11348558755849,21.83194864347654,30.353894736842108,1.118,24.18098170243812,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
998,ba_13231795,2025-09,본죽&비빔밥 인천간석남부역점,본그룹,백반·죽·국수,인천광역시,남동구,0.2088353413654618,Monitor,60.07,60.07,Backlog,none,growth_alpha,model_probability,0.2088353413654618,9,19.44703768721957,100.0,73.68421052631578,50.0,97.13054593043756,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
999,ba_13230834,2025-09,본죽&비빔밥 송도신도시점,본그룹,백반·죽·국수,인천광역시,연수구,0.2088353413654618,Monitor,57.09,57.09,Backlog,none,growth_alpha,model_probability,0.2088353413654618,9,22.33109177472364,100.0,47.36842105263158,50.0,96.63982937903378,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1000,ba_13225842,2025-09,본죽 동인천점,본그룹,백반·죽·국수,인천광역시,중구,0.2088353413654618,Monitor,54.39,54.39,Backlog,none,stability,operation,0.2088353413654618,9,26.484537153716182,82.20208004716946,82.45613157894738,17.5,95.76185633976507,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1001,ba_13301511,2025-09,본죽&비빔밥 송도글로벌캠퍼스점,본그룹,백반·죽·국수,인천광역시,연수구,0.2088353413654618,Monitor,51.28,51.28,Backlog,none,growth_alpha,review_growth,0.2088353413654618,9,25.8168421553934,100.0,0.0,50.0,97.47415763183088,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1002,ba_14692178,2025-09,본죽&비빔밥 제주함덕점,본그룹,백반·죽·국수,제주특별자치도,제주시,0.2088353413654618,Monitor,48.29,48.29,Backlog,none,review_growth,model_probability,0.2088353413654618,9,26.39889637721812,32.3546862694639,100.0,50.0,84.6314311576139,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1003,ba_14153764,2025-09,굽네피자 주안3호점,굽네치킨,피자,인천광역시,미추홀구,0.2088353413654618,Monitor,47.27,47.27,Backlog,none,review_growth,model_probability,0.2088353413654618,9,14.69871087540215,39.78065962845857,100.0,50.0,96.8490940171705,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1004,ba_13969807,2025-09,굽네피자 경남사천점,굽네치킨,피자,경상남도,사천시,0.2088353413654618,Monitor,43.9,43.9,Backlog,none,stability,model_probability,0.2088353413654618,9,26.80400485274706,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1005,ba_13163192,2025-09,굽네치킨&피자 봉곡사림점,굽네치킨,피자,경상남도,창원시,0.2088353413654618,Monitor,43.84,43.84,Backlog,none,stability,model_probability,0.2088353413654618,9,26.65353902502176,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1006,ba_14637964,2025-09,굽네피자 영덕영해점,굽네치킨,피자,경상북도,영덕군,0.2088353413654618,Monitor,43.81,43.81,Backlog,none,stability,model_probability,0.2088353413654618,9,26.55665236690316,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1007,ba_12019541,2025-09,굽네피자 양산석산점,굽네치킨,피자,경상남도,양산시,0.2088353413654618,Monitor,43.74,43.74,Backlog,none,stability,model_probability,0.2088353413654618,9,26.357697937310608,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1008,ba_14165975,2025-09,굽네피자 송도신도시점,굽네치킨,피자,인천광역시,연수구,0.2088353413654618,Monitor,43.72,43.72,Backlog,none,stability,model_probability,0.2088353413654618,9,26.30043119883624,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1009,ba_14171093,2025-09,굽네피자 양산물금점,굽네치킨,피자,경상남도,양산시,0.2088353413654618,Monitor,43.7,43.7,Backlog,none,stability,model_probability,0.2088353413654618,9,26.25014438816273,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1010,ba_14352664,2025-09,굽네피자 간석점,굽네치킨,피자,인천광역시,남동구,0.2088353413654618,Monitor,43.64,43.64,Backlog,none,stability,model_probability,0.2088353413654618,9,26.06269800988273,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1011,ba_14353161,2025-09,굽네피자 구월점,굽네치킨,피자,인천광역시,남동구,0.2088353413654618,Monitor,43.64,43.64,Backlog,none,stability,model_probability,0.2088353413654618,9,26.06128742100131,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1012,ba_14171081,2025-09,굽네피자 김해진영점,굽네치킨,피자,경상남도,김해시,0.2088353413654618,Monitor,43.62,43.62,Backlog,none,stability,model_probability,0.2088353413654618,9,26.015804221397048,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1013,ba_14294476,2025-09,굽네피자 하늘도시1호점,굽네치킨,피자,인천광역시,중구,0.2088353413654618,Monitor,43.61,43.61,Backlog,none,stability,model_probability,0.2088353413654618,9,26.00254927918454,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1014,ba_14600398,2025-09,굽네피자 여좌중앙점,굽네치킨,피자,경상남도,창원시,0.2088353413654618,Monitor,43.52,43.52,Backlog,none,stability,model_probability,0.2088353413654618,9,25.743343352930243,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1015,ba_14691206,2025-09,굽네피자 강화선원점,굽네치킨,피자,인천광역시,강화군,0.2088353413654618,Monitor,43.52,43.52,Backlog,none,stability,model_probability,0.2088353413654618,9,25.74315154741747,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1016,ba_13097221,2025-09,굽네치킨&피자 하늘도시1호점,굽네치킨,피자,인천광역시,중구,0.2088353413654618,Monitor,43.52,43.52,Backlog,none,stability,model_probability,0.2088353413654618,9,25.73597858842389,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1017,ba_13084303,2025-09,굽네치킨&피자 양산물금점,굽네치킨,피자,경상남도,양산시,0.2088353413654618,Monitor,43.34,43.34,Backlog,none,stability,model_probability,0.2088353413654618,9,25.20952382288273,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1018,ba_13111670,2025-09,굽네치킨&피자 주안3호점,굽네치킨,피자,인천광역시,미추홀구,0.2088353413654618,Monitor,42.98,42.98,Backlog,none,stability,model_probability,0.2088353413654618,9,24.18497572988677,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1019,ba_14390509,2025-09,굽네치킨 원주혁신점,굽네치킨,치킨,강원특별자치도,원주시,0.2088353413654618,Monitor,42.78,42.78,Backlog,none,stability,model_probability,0.2088353413654618,9,23.64456400021329,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1020,ba_14650120,2025-09,굽네치킨&피자 벌교읍점,굽네치킨,치킨,전라남도,보성군,0.2088353413654618,Monitor,42.52,42.52,Backlog,none,stability,model_probability,0.2088353413654618,9,22.92691904759541,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1021,ba_14792754,2025-09,굽네치킨 보라점,굽네치킨,치킨,경기도,용인시,0.2088353413654618,Monitor,42.05,42.05,Backlog,none,stability,model_probability,0.2088353413654618,9,21.57627151806021,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1022,ba_14810163,2025-09,굽네피자 서현역점,굽네치킨,피자,경기도,성남시,0.2088353413654618,Monitor,41.99,41.99,Backlog,none,stability,model_probability,0.2088353413654618,9,21.35553042513349,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1023,ba_10665884,2025-09,굽네치킨 부산청학점,굽네치킨,치킨,부산광역시,영도구,0.2088353413654618,Monitor,41.76,41.76,Backlog,none,stability,model_probability,0.2088353413654618,9,20.7342882142763,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1024,ba_12020571,2025-09,굽네피자 수색증산점,굽네치킨,피자,서울특별시,은평구,0.2088353413654618,Monitor,41.73,41.73,Backlog,none,stability,model_probability,0.2088353413654618,9,25.131148700464788,38.054638276390776,50.0,50.0,100.0,27.500000000000004,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1025,ba_14692042,2025-09,굽네치킨 강화선원점,굽네치킨,치킨,인천광역시,강화군,0.2088353413654618,Monitor,41.48,41.48,Backlog,none,stability,model_probability,0.2088353413654618,9,19.93279380694128,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1026,ba_14855560,2025-09,굽네치킨 양산서창점,굽네치킨,치킨,경상남도,양산시,0.2088353413654618,Monitor,41.41,41.41,Backlog,none,stability,model_probability,0.2088353413654618,9,19.74317714103251,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1027,ba_14495787,2025-09,굽네치킨 김해율하점,굽네치킨,치킨,경상남도,김해시,0.2088353413654618,Monitor,41.36,41.36,Backlog,none,stability,model_probability,0.2088353413654618,9,19.58523394120629,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1028,ba_14560963,2025-09,굽네피자 다산가운지금점,굽네치킨,피자,경기도,남양주시,0.2088353413654618,Monitor,41.33,41.33,Backlog,none,stability,model_probability,0.2088353413654618,9,26.3574795105043,28.85424588493624,50.0,50.0,98.88477100686076,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1029,ba_14171092,2025-09,굽네피자 광주용봉점,굽네치킨,피자,광주광역시,북구,0.2088353413654618,Monitor,41.16,41.16,Backlog,none,stability,model_probability,0.2088353413654618,9,18.99131641783412,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1030,ba_13972425,2025-09,굽네피자 광주문흥점,굽네치킨,피자,광주광역시,북구,0.2088353413654618,Monitor,40.63,40.63,Backlog,none,stability,model_probability,0.2088353413654618,9,17.47659943932431,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1031,ba_14185617,2025-09,굽네피자 영주휴천점,굽네치킨,피자,경상북도,영주시,0.2088353413654618,Monitor,40.4,40.4,Backlog,none,stability,model_probability,0.2088353413654618,9,20.54546788655173,34.01725633372496,50.0,50.0,97.07959007054168,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1032,ba_14488212,2025-09,굽네피자 풍동점,굽네치킨,피자,경기도,고양시,0.2088353413654618,Monitor,40.26,40.26,Backlog,none,stability,model_probability,0.2088353413654618,9,21.37972386792037,33.54899824505755,47.36842105263158,50.0,97.80496021759006,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1033,ba_13970104,2025-09,굽네피자 대구혁신점,굽네치킨,피자,대구광역시,동구,0.2088353413654618,Monitor,39.95,39.95,Backlog,low_explanation_index,stability,model_probability,0.2088353413654618,9,21.14577204777065,30.896082609054,50.0,50.0,98.21025835611538,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1034,ba_14743731,2025-09,본죽&비빔밥 인천오류왕길점,본그룹,백반·죽·국수,인천광역시,서구,0.2088353413654618,Monitor,39.93,39.93,Backlog,low_explanation_index,stability,review_growth,0.2088353413654618,9,24.82273930005948,55.680904981197685,0.0,50.0,98.2183738519889,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1035,ba_14189742,2025-09,굽네피자 논현고잔1호점,굽네치킨,피자,인천광역시,남동구,0.2088353413654618,Monitor,39.8,39.8,Backlog,low_explanation_index,stability,model_probability,0.2088353413654618,9,15.090330079821651,38.054638276390776,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1036,ba_14691918,2025-09,본죽&비빔밥 방학도깨비시장점,본그룹,백반·죽·국수,서울특별시,도봉구,0.2088353413654618,Monitor,39.7,39.7,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.12536343854191,6.338527585375324,51.7543947368421,65.0,93.93073348614575,58.25101495973476,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1037,ba_14810162,2025-09,굽네치킨&피자 서현역점,굽네치킨,치킨,경기도,성남시,0.2088353413654618,Monitor,39.64,39.64,Backlog,low_explanation_index,stability,model_probability,0.2088353413654618,9,14.698899926018347,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1038,ba_14413122,2025-09,굽네치킨&피자 만성점,굽네치킨,치킨,전북특별자치도,전주시,0.2088353413654618,Monitor,39.19,39.19,Backlog,low_explanation_index,stability,model_probability,0.2088353413654618,9,13.410703118403749,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1039,ba_14808489,2025-09,굽네치킨 전주서학점,굽네치킨,치킨,전북특별자치도,전주시,0.2088353413654618,Monitor,39.19,39.19,Backlog,low_explanation_index,stability,model_probability,0.2088353413654618,9,13.406608011102088,38.00094190355083,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1040,ba_13311793,2025-09,굽네치킨 연신내점,굽네치킨,치킨,서울특별시,은평구,0.2088353413654618,Monitor,38.6,38.6,Backlog,low_explanation_index,operation,model_probability,0.2088353413654618,9,17.59724316488996,37.52439213716165,25.731000000000005,75.32079317552797,45.670771992813485,68.65364836663302,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1041,ba_14716332,2025-09,굽네치킨&피자 태평3동점,굽네치킨,치킨,경기도,성남시,0.2088353413654618,Monitor,38.01,38.01,Backlog,low_explanation_index,operation,model_probability,0.2088353413654618,9,24.75712374185558,38.86817601436013,26.199578947368423,64.636,60.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1042,ba_13189894,2025-09,본죽&비빔밥 양산부산대병원정문앞택지점,본그룹,백반·죽·국수,경상남도,양산시,0.2088353413654618,Monitor,37.99,37.99,Backlog,low_explanation_index,stability,operation,0.2088353413654618,9,21.89982891523606,61.62051751264966,24.48513157894737,17.5,86.20929772018138,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1043,ba_14629153,2025-09,굽네치킨&피자 합천점,굽네치킨,치킨,경상남도,합천군,0.2088353413654618,Monitor,37.7,37.7,Backlog,low_explanation_index,stability,operation,0.2088353413654618,9,21.32732928995475,36.40763173555402,60.526315789473685,17.5,94.27801887773028,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1044,ba_14108842,2025-09,굽네치킨 영암점,굽네치킨,치킨,전라남도,영암군,0.2088353413654618,Monitor,37.57,37.57,Backlog,low_explanation_index,stability,operation,0.2088353413654618,9,23.92186793377753,38.00094190355083,50.0,17.5,95.76327948145972,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1045,ba_14689894,2025-09,본죽&비빔밥 인천간석남부역점,본그룹,백반·죽·국수,인천광역시,남동구,0.2088353413654618,Monitor,36.67,36.67,Backlog,low_explanation_index,stability,review_growth,0.2088353413654618,9,23.91571570536248,42.33072742234631,14.12742105263158,50.0,81.00940381707775,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1046,ba_14690724,2025-09,본죽&비빔밥 경남사천점,본그룹,백반·죽·국수,경상남도,사천시,0.2088353413654618,Monitor,36.45,36.45,Backlog,low_explanation_index,stability,review_growth,0.2088353413654618,9,22.3691480542359,44.67374714606384,0.0,50.0,99.51930716681832,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1047,ba_14271331,2025-09,굽네피자 일광신도시점,굽네치킨,피자,부산광역시,기장군,0.2088353413654618,Monitor,35.84,35.84,Backlog,low_explanation_index,stability,model_probability,0.2088353413654618,9,22.19575420648568,26.79427388708476,29.82455263157895,50.0,93.96041602572942,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1048,ba_13003575,2025-09,굽네치킨&피자 여수관문점,굽네치킨,피자,전라남도,여수시,0.2088353413654618,Monitor,35.8,35.8,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,model_probability,0.2088353413654618,9,16.780451960812552,20.31842924585584,50.0,50.0,98.44722206899552,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1049,ba_13228939,2025-09,본죽 산성역점,본그룹,백반·죽·국수,경기도,성남시,0.2088353413654618,Monitor,35.71,35.71,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,13.825505367403728,10.03357852349053,73.68421052631578,50.0,98.1407139207314,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1050,ba_14649303,2025-09,굽네치킨 계룡대실점,굽네치킨,치킨,충청남도,계룡시,0.2088353413654618,Monitor,35.49,35.49,Backlog,low_explanation_index,stability,model_probability,0.2088353413654618,9,17.5826871126711,37.87776393183377,20.32163157894737,52.0,90.21121764988716,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1051,ba_14689837,2025-09,본죽&비빔밥 동탄역점,본그룹,백반·죽·국수,경기도,화성시,0.2088353413654618,Monitor,35.37,35.37,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,17.836750196814467,12.250604652307398,86.8421052631579,27.08927099120426,89.71845068516409,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1052,ba_14662462,2025-09,굽네치킨 광탄점,굽네치킨,치킨,경기도,파주시,0.2088353413654618,Monitor,34.8,34.8,Backlog,low_explanation_index,stability,operation,0.2088353413654618,9,21.11696969630272,39.0372464269437,54.8872105263158,17.5,67.87554347275884,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1053,ba_14692368,2025-09,본죽&비빔밥 제주서귀포동홍점,본그룹,백반·죽·국수,제주특별자치도,서귀포시,0.2088353413654618,Monitor,34.64,34.64,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.74615950013314,1.1654740082230637,50.0,50.0,99.84472220689956,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1054,ba_14690658,2025-09,본죽&비빔밥 포항이인지구점,본그룹,백반·죽·국수,경상북도,포항시,0.2088353413654618,Monitor,34.61,34.61,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.63434716628588,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1055,ba_14692087,2025-09,본죽&비빔밥 신제주점,본그룹,백반·죽·국수,제주특별자치도,제주시,0.2088353413654618,Monitor,34.61,34.61,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.62262126664801,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1056,ba_14691986,2025-09,본죽&비빔밥 제주삼화점,본그룹,백반·죽·국수,제주특별자치도,제주시,0.2088353413654618,Monitor,34.59,34.59,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.57258225030219,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1057,ba_14711140,2025-09,본죽&비빔밥 제주삼화점,본그룹,백반·죽·국수,제주특별자치도,제주시,0.2088353413654618,Monitor,34.54,34.54,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.42282576162424,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
