platform_shop_id,year_month,avg_text_sentiment,text_review_count,positive_text_rate,negative_text_rate,taste_rate,portion_rate,delivery_rate,price_rate,service_rate,reorder_rate,review_length,token_count,exclamation_count,question_count,positive_hit_count,negative_hit_count,sentiment_abs,mixed_sentiment_flag,has_reply,reply_length,reply_token_count,reply_contains_coupon,reply_coupon_flag,reply_template_score,reply_ai_like_score,growth_label_top30,category,brand
ba_14691969,2025-08,0.6769230769230768,13,0.8461538461538461,0.07692307692307693,0.7692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,76.6923076923077,13.076923076923077,0.3076923076923077,0.07692307692307693,3.230769230769231,1.0769230769230769,0.7384615384615384,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14691969,2025-09,0.4666666666666666,6,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,22.833333333333332,4.833333333333333,0.0,0.0,2.1666666666666665,0.16666666666666666,0.5333333333333333,0.0,0.16666666666666666,34.0,7.0,0.0,0.0,0.047619047619047616,0.027777777777777776,0,백반·죽·국수,본그룹
ba_14691974,2025-08,1.0,2,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,41.0,10.5,0.0,0.0,5.0,0.0,1.0,0.0,1.0,174.5,36.0,0.5,0.5,0.3571428571428571,0.08333333333333333,1,백반·죽·국수,본그룹
ba_14691974,2025-09,0.85,4,1.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,35.5,7.25,0.25,0.0,4.5,0.0,0.85,0.0,1.0,167.75,35.0,0.25,0.25,0.39285714285714285,0.125,0,백반·죽·국수,본그룹
ba_14691975,2025-07,0.7692307692307694,65,0.9230769230769231,0.0,0.7076923076923077,0.12307692307692308,0.24615384615384617,0.0,0.18461538461538463,0.2153846153846154,52.89230769230769,12.061538461538461,0.7076923076923077,0.0,4.123076923076923,0.06153846153846154,0.7692307692307693,0.06153846153846154,1.0,214.1846153846154,47.76923076923077,0.16923076923076924,0.16923076923076924,0.4703296703296703,0.24102564102564103,1,백반·죽·국수,본그룹
ba_14691975,2025-08,0.8608695652173913,46,0.9347826086956522,0.0,0.717391304347826,0.1956521739130435,0.10869565217391304,0.0,0.4782608695652174,0.08695652173913043,51.19565217391305,11.434782608695652,0.6739130434782609,0.021739130434782608,3.717391304347826,0.0,0.8608695652173913,0.0,1.0,212.02173913043478,46.21739130434783,0.10869565217391304,0.10869565217391304,0.45652173913043476,0.22101449275362317,0,백반·죽·국수,본그룹
ba_14691975,2025-09,0.7793103448275861,29,1.0,0.0,0.6896551724137931,0.10344827586206896,0.1724137931034483,0.0,0.4827586206896552,0.13793103448275862,42.41379310344828,8.551724137931034,1.1724137931034482,0.0,3.586206896551724,0.06896551724137931,0.7793103448275862,0.034482758620689655,1.0,196.13793103448276,41.310344827586206,0.3448275862068966,0.3448275862068966,0.4926108374384236,0.21264367816091953,0,백반·죽·국수,본그룹
ba_14691976,2025-09,0.6971428571428572,35,0.8857142857142857,0.0,0.7428571428571429,0.2857142857142857,0.14285714285714285,0.0,0.2,0.02857142857142857,64.62857142857143,13.914285714285715,0.5428571428571428,0.14285714285714285,3.1142857142857143,0.22857142857142856,0.6971428571428571,0.17142857142857143,0.9714285714285714,496.7142857142857,110.42857142857143,0.6,0.6,0.4816326530612245,0.23809523809523805,0,백반·죽·국수,본그룹
ba_14691976,2025-07,0.6461538461538464,91,0.8461538461538461,0.02197802197802198,0.5494505494505495,0.0989010989010989,0.13186813186813187,0.0,0.2857142857142857,0.08791208791208792,53.56043956043956,11.472527472527473,0.3516483516483517,0.02197802197802198,2.923076923076923,0.1978021978021978,0.6637362637362637,0.0989010989010989,1.0,422.8901098901099,95.17582417582418,0.42857142857142855,0.42857142857142855,0.46153846153846156,0.2673992673992674,1,백반·죽·국수,본그룹
ba_14691976,2025-08,0.6458333333333334,48,0.9166666666666666,0.0,0.5,0.14583333333333334,0.125,0.041666666666666664,0.3333333333333333,0.16666666666666666,61.770833333333336,12.979166666666666,0.4166666666666667,0.0625,3.0625,0.2916666666666667,0.6458333333333334,0.20833333333333334,1.0,543.5625,120.54166666666667,0.6666666666666666,0.6666666666666666,0.47321428571428564,0.23611111111111108,1,백반·죽·국수,본그룹
ba_14691989,2025-08,0.7333333333333334,9,0.8888888888888888,0.0,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,43.888888888888886,8.777777777777779,0.1111111111111111,0.0,3.5555555555555554,0.3333333333333333,0.7333333333333333,0.3333333333333333,1.0,210.66666666666666,44.77777777777778,0.3333333333333333,0.3333333333333333,0.47619047619047616,0.2222222222222222,1,백반·죽·국수,본그룹
ba_14691989,2025-09,0.55,8,1.0,0.0,0.75,0.0,0.0,0.0,0.125,0.0,22.5,5.0,0.0,0.0,1.875,0.0,0.55,0.0,1.0,220.75,47.75,0.25,0.25,0.5357142857142857,0.1875,0,백반·죽·국수,본그룹
ba_14691996,2025-09,0.8857142857142858,7,1.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,68.14285714285714,10.285714285714286,0.0,0.0,5.714285714285714,0.2857142857142857,0.8857142857142858,0.14285714285714285,0.2857142857142857,54.714285714285715,12.0,0.0,0.0,0.16326530612244897,0.07142857142857142,0,백반·죽·국수,본그룹
ba_14691996,2025-07,0.7000000000000001,10,1.0,0.0,0.7,0.5,0.0,0.0,0.0,0.0,41.1,9.1,0.0,0.0,3.1,1.0,0.7,0.8,1.0,228.3,51.1,0.0,0.0,0.5142857142857142,0.25,1,백반·죽·국수,본그룹
ba_14691996,2025-08,0.8666666666666667,6,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,32.333333333333336,7.666666666666667,0.0,0.0,4.0,0.3333333333333333,0.8666666666666667,0.3333333333333333,1.0,220.5,48.5,0.16666666666666666,0.16666666666666666,0.5238095238095238,0.27777777777777773,1,백반·죽·국수,본그룹
ba_14691997,2025-08,0.76,20,0.95,0.0,0.65,0.2,0.2,0.0,0.35,0.05,74.8,17.1,0.8,0.0,3.55,0.2,0.76,0.1,1.0,263.4,54.55,0.05,0.05,0.5285714285714286,0.19166666666666665,0,백반·죽·국수,본그룹
ba_14691997,2025-09,0.6299999999999998,20,0.9,0.0,0.6,0.1,0.0,0.0,0.3,0.1,29.45,6.4,1.0,0.0,2.75,0.05,0.63,0.05,1.0,235.45,48.2,0.0,0.0,0.5857142857142856,0.18333333333333332,1,백반·죽·국수,본그룹
ba_14691998,2025-07,0.911111111111111,18,1.0,0.0,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,47.0,11.5,0.0,0.0,3.7777777777777777,0.0,0.911111111111111,0.0,1.0,198.5,42.5,0.1111111111111111,0.1111111111111111,0.3412698412698412,0.18518518518518517,1,백반·죽·국수,본그룹
ba_14691998,2025-08,0.7454545454545454,11,0.9090909090909091,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.2727272727272727,0.0,0.36363636363636365,0.18181818181818182,52.36363636363637,12.454545454545455,0.36363636363636365,0.0,3.090909090909091,0.09090909090909091,0.7818181818181817,0.0,1.0,231.1818181818182,47.0,0.09090909090909091,0.09090909090909091,0.40259740259740256,0.16666666666666666,0,백반·죽·국수,본그룹
