scenario,scenario_label,platform_shop_id,shop_name,brand,category,sido,sigungu,score,grade
stability_focus,안정성 강화,ba_14652929,굽네치킨 울산중앙점,굽네치킨,치킨,울산광역시,중구,49.0402,D
stability_focus,안정성 강화,ba_14591780,굽네치킨&피자 금산읍점,굽네치킨,치킨,충청남도,금산군,60.0410,C
stability_focus,안정성 강화,ba_14267751,굽네치킨 신정7동점,굽네치킨,치킨,서울특별시,양천구,52.1126,C
stability_focus,안정성 강화,ba_14273478,굽네피자 원미점,굽네치킨,피자,경기도,부천시,64.8483,C
stability_focus,안정성 강화,ba_14691178,본죽&비빔밥 대구서구청점,본그룹,백반·죽·국수,대구광역시,서구,55.3885,C
stability_focus,안정성 강화,ba_14688614,본죽 안산본오1동점,본그룹,백반·죽·국수,경기도,안산시,62.8258,C
stability_focus,안정성 강화,ba_13227516,본죽&비빔밥 부산동래점,본그룹,백반·죽·국수,부산광역시,동래구,62.8783,C
stability_focus,안정성 강화,ba_14689595,본죽&비빔밥 시흥배곧점,본그룹,백반·죽·국수,경기도,시흥시,55.9298,C
stability_focus,안정성 강화,ba_14689496,본죽&비빔밥 수원역매산점,본그룹,백반·죽·국수,경기도,수원시,63.5317,C
stability_focus,안정성 강화,ba_14689464,본죽&비빔밥 파주금촌점,본그룹,백반·죽·국수,경기도,파주시,59.0352,C
stability_focus,안정성 강화,ba_14581239,굽네치킨 여좌중앙점,굽네치킨,치킨,경상남도,창원시,56.1998,C
stability_focus,안정성 강화,ba_14688338,본죽 부천대성병원점,본그룹,백반·죽·국수,경기도,부천시,62.9727,C
stability_focus,안정성 강화,ba_14528279,굽네치킨 봉동점,굽네치킨,치킨,전북특별자치도,완주군,52.7665,C
stability_focus,안정성 강화,ba_14441192,굽네피자 나주빛가람점,굽네치킨,피자,전라남도,나주시,64.3115,C
stability_focus,안정성 강화,ba_14440681,굽네피자 면목점,굽네치킨,피자,서울특별시,중랑구,64.5323,C
stability_focus,안정성 강화,ba_14437626,굽네치킨&피자 대구읍내점,굽네치킨,치킨,대구광역시,북구,51.0710,C
stability_focus,안정성 강화,ba_10401021,굽네치킨 가산점,굽네치킨,치킨,서울특별시,금천구,50.0642,C
stability_focus,안정성 강화,ba_13203399,본죽&비빔밥 제주강정점,본그룹,백반·죽·국수,제주특별자치도,서귀포시,55.6039,C
stability_focus,안정성 강화,ba_14688697,본죽&비빔밥 신풍역점,본그룹,백반·죽·국수,서울특별시,영등포구,62.5129,C
stability_focus,안정성 강화,ba_10041246,굽네치킨 수색증산점,굽네치킨,치킨,서울특별시,은평구,63.2883,C
stability_focus,안정성 강화,ba_14229365,굽네치킨&피자 중곡1동점,굽네치킨,치킨,서울특별시,광진구,52.9982,C
stability_focus,안정성 강화,ba_10739556,굽네치킨 양산석산점,굽네치킨,치킨,경상남도,양산시,53.7218,C
stability_focus,안정성 강화,ba_10698315,굽네치킨 풍기점,굽네치킨,치킨,경상북도,영주시,61.1619,C
stability_focus,안정성 강화,ba_14488211,굽네치킨&피자 풍동점,굽네치킨,치킨,경기도,고양시,55.7402,C
stability_focus,안정성 강화,ba_14749296,굽네치킨&피자 석촌고분점,굽네치킨,치킨,서울특별시,송파구,54.7938,C
stability_focus,안정성 강화,ba_14716102,본죽&비빔밥 의정부발곡점,본그룹,백반·죽·국수,경기도,의정부시,62.0064,C
stability_focus,안정성 강화,ba_14767931,본죽&비빔밥 신중동점,본그룹,백반·죽·국수,경기도,부천시,52.0333,C
stability_focus,안정성 강화,ba_14706394,본죽&비빔밥 호탄점,본그룹,백반·죽·국수,경상남도,진주시,57.5729,C
stability_focus,안정성 강화,ba_14690725,본죽&비빔밥 광주주월점,본그룹,백반·죽·국수,광주광역시,남구,60.4534,C
stability_focus,안정성 강화,ba_14604237,굽네치킨 울산다운점,굽네치킨,치킨,울산광역시,중구,55.8079,C
stability_focus,안정성 강화,ba_13233506,본죽 광양마동점,본그룹,백반·죽·국수,전라남도,광양시,61.8998,C
stability_focus,안정성 강화,ba_13234193,본죽 경주황성점,본그룹,백반·죽·국수,경상북도,경주시,60.6098,C
stability_focus,안정성 강화,ba_14691330,본죽&비빔밥 구미형곡송정점,본그룹,백반·죽·국수,경상북도,구미시,61.9479,C
stability_focus,안정성 강화,ba_13052096,굽네치킨 구로5동점,굽네치킨,치킨,서울특별시,구로구,48.8385,D
stability_focus,안정성 강화,ba_10509105,굽네치킨&피자 강저지구점,굽네치킨,치킨,충청북도,제천시,53.4020,C
stability_focus,안정성 강화,ba_14799070,굽네치킨&피자 전남나주점,굽네치킨,치킨,전라남도,나주시,64.0790,C
stability_focus,안정성 강화,ba_14712797,굽네치킨 논공점,굽네치킨,치킨,대구광역시,달성군,60.5031,C
stability_focus,안정성 강화,ba_14463467,굽네치킨 화명신도시점,굽네치킨,치킨,부산광역시,북구,48.0987,D
stability_focus,안정성 강화,ba_14690577,본죽&비빔밥 포항양덕점,본그룹,백반·죽·국수,경상북도,포항시,61.6725,C
stability_focus,안정성 강화,ba_14671490,굽네피자 영천중앙점,굽네치킨,피자,경상북도,영천시,62.9700,C
stability_focus,안정성 강화,ba_14454741,본죽&비빔밥 부천소새울역점,본그룹,백반·죽·국수,경기도,부천시,64.4711,C
stability_focus,안정성 강화,ba_10016162,굽네치킨 신월사파점,굽네치킨,치킨,경상남도,창원시,55.1411,C
stability_focus,안정성 강화,ba_14691751,본죽&비빔밥 대전판암점,본그룹,백반·죽·국수,대전광역시,동구,59.1729,C
stability_focus,안정성 강화,ba_14687315,본죽&비빔밥 뚝섬유원지역점,본그룹,백반·죽·국수,서울특별시,광진구,59.3090,C
stability_focus,안정성 강화,ba_13236479,본죽 군포지샘병원점,본그룹,백반·죽·국수,경기도,군포시,63.3761,C
stability_focus,안정성 강화,ba_14673431,굽네치킨 부산온천점,굽네치킨,치킨,부산광역시,동래구,61.7862,C
stability_focus,안정성 강화,ba_14754893,본죽&비빔밥 일산탄현큰마을점,본그룹,백반·죽·국수,경기도,고양시,59.1107,C
stability_focus,안정성 강화,ba_13225842,본죽 동인천점,본그룹,백반·죽·국수,인천광역시,중구,62.3668,C
stability_focus,안정성 강화,ba_14623314,굽네치킨 충효점,굽네치킨,치킨,경상북도,경주시,56.3549,C
stability_focus,안정성 강화,ba_14564492,본죽&비빔밥 대구신월성점,본그룹,백반·죽·국수,대구광역시,달서구,63.9519,C
stability_focus,안정성 강화,ba_14715313,굽네치킨&피자 홍은1동점,굽네치킨,치킨,서울특별시,서대문구,60.8566,C
stability_focus,안정성 강화,ba_14687115,본죽 강서구청점,본그룹,백반·죽·국수,서울특별시,강서구,61.9496,C
stability_focus,안정성 강화,ba_14795104,굽네치킨 독산스타점,굽네치킨,치킨,서울특별시,금천구,52.1037,C
stability_focus,안정성 강화,ba_14687341,본죽&비빔밥 봉천역점,본그룹,백반·죽·국수,서울특별시,관악구,62.0179,C
stability_focus,안정성 강화,ba_14598667,본죽&비빔밥 조치원죽림점,본그룹,백반·죽·국수,세종특별자치시,조치원읍,62.2714,C
stability_focus,안정성 강화,ba_14694145,본죽&비빔밥 합정역점,본그룹,백반·죽·국수,서울특별시,마포구,59.2434,C
stability_focus,안정성 강화,ba_14671483,굽네치킨 영천중앙점,굽네치킨,치킨,경상북도,영천시,54.0060,C
stability_focus,안정성 강화,ba_14735878,본죽&비빔밥 시흥능곡점,본그룹,백반·죽·국수,경기도,시흥시,56.7737,C
stability_focus,안정성 강화,ba_13975731,굽네피자 신길뉴타운점,굽네치킨,피자,서울특별시,영등포구,62.7156,C
stability_focus,안정성 강화,ba_10821092,굽네치킨 주안3호점,굽네치킨,치킨,인천광역시,미추홀구,50.1504,C
stability_focus,안정성 강화,ba_14690014,본죽&비빔밥 인천석바위점,본그룹,백반·죽·국수,인천광역시,미추홀구,61.9753,C
stability_focus,안정성 강화,ba_13231147,본죽&비빔밥 인천송도웰카운티점,본그룹,백반·죽·국수,인천광역시,연수구,62.9950,C
stability_focus,안정성 강화,ba_14736722,굽네치킨&피자 철원와수점,굽네치킨,치킨,강원특별자치도,철원군,60.4847,C
stability_focus,안정성 강화,ba_14740239,굽네치킨 임실읍점,굽네치킨,치킨,전북특별자치도,임실군,57.1783,C
stability_focus,안정성 강화,ba_14737726,굽네치킨 대치4동점,굽네치킨,치킨,서울특별시,강남구,46.9914,D
stability_focus,안정성 강화,ba_14637553,굽네치킨&피자 양지동점,굽네치킨,치킨,경기도,성남시,62.7336,C
stability_focus,안정성 강화,ba_14699649,굽네치킨 시흥신천점,굽네치킨,치킨,경기도,시흥시,56.7524,C
stability_focus,안정성 강화,ba_14689759,본죽&비빔밥 인천송도웰카운티점,본그룹,백반·죽·국수,인천광역시,연수구,60.1634,C
stability_focus,안정성 강화,ba_14692168,본죽&비빔밥 해운대장산역점,본그룹,백반·죽·국수,부산광역시,해운대구,51.5313,C
stability_focus,안정성 강화,ba_14729038,굽네치킨&피자 파주읍점,굽네치킨,치킨,경기도,파주시,59.2309,C
stability_focus,안정성 강화,ba_14689402,본죽&비빔밥 의정부을지대병원점,본그룹,백반·죽·국수,경기도,의정부시,61.3145,C
stability_focus,안정성 강화,ba_13235498,본죽&비빔밥 외대점,본그룹,백반·죽·국수,서울특별시,동대문구,61.0725,C
stability_focus,안정성 강화,ba_10638951,굽네치킨 영천동부점,굽네치킨,치킨,경상북도,영천시,57.4464,C
stability_focus,안정성 강화,ba_14692185,본죽&비빔밥 세종첫마을점,본그룹,백반·죽·국수,세종특별자치시,노을3로,57.6776,C
stability_focus,안정성 강화,ba_13492399,본죽&비빔밥 등촌공항대로점,본그룹,백반·죽·국수,서울특별시,강서구,61.0955,C
stability_focus,안정성 강화,ba_13233575,본죽&비빔밥 대구두산점,본그룹,백반·죽·국수,대구광역시,수성구,61.2421,C
stability_focus,안정성 강화,ba_10580903,굽네치킨 길음1동점,굽네치킨,치킨,서울특별시,성북구,46.9316,D
stability_focus,안정성 강화,ba_13228909,본죽&비빔밥 청주사창점,본그룹,백반·죽·국수,충청북도,청주시,61.8336,C
stability_focus,안정성 강화,ba_14691296,본죽 대덕테크노밸리점,본그룹,백반·죽·국수,대전광역시,유성구,60.1167,C
stability_focus,안정성 강화,ba_14690068,본죽&비빔밥 용인동천점,본그룹,백반·죽·국수,경기도,용인시,59.5942,C
stability_focus,안정성 강화,ba_13233782,본죽&비빔밥 대구서구청점,본그룹,백반·죽·국수,대구광역시,서구,59.1907,C
stability_focus,안정성 강화,ba_14754936,굽네치킨 경주외동점,굽네치킨,치킨,경상북도,경주시,56.7323,C
stability_focus,안정성 강화,ba_14600429,굽네치킨&피자 김천부곡점,굽네치킨,치킨,경상북도,김천시,53.9853,C
stability_focus,안정성 강화,ba_14691171,본죽 부산서면점,본그룹,백반·죽·국수,부산광역시,부산진구,52.3535,C
stability_focus,안정성 강화,ba_14440680,굽네치킨&피자 면목점,굽네치킨,치킨,서울특별시,중랑구,52.0238,C
stability_focus,안정성 강화,ba_14744329,본죽&비빔밥 송파헬리오시티점,본그룹,백반·죽·국수,서울특별시,송파구,59.9195,C
stability_focus,안정성 강화,ba_13475914,본죽&비빔밥 광주백운대성초교점,본그룹,백반·죽·국수,광주광역시,남구,62.3043,C
stability_focus,안정성 강화,ba_14728839,굽네치킨 대구동인점,굽네치킨,치킨,대구광역시,중구,58.7868,C
stability_focus,안정성 강화,ba_14729784,굽네치킨 경북울진점,굽네치킨,치킨,경상북도,울진군,54.0210,C
stability_focus,안정성 강화,ba_10204887,굽네치킨 대구매호점,굽네치킨,치킨,대구광역시,수성구,56.7354,C
stability_focus,안정성 강화,ba_14309634,굽네치킨&피자 삼성2동점,굽네치킨,치킨,서울특별시,강남구,46.2257,D
stability_focus,안정성 강화,ba_14308402,굽네피자 삼성2동점,굽네치킨,피자,서울특별시,강남구,61.4016,C
stability_focus,안정성 강화,ba_14685750,"굽네치킨 개금1,2동점",굽네치킨,치킨,부산광역시,부산진구,49.4463,D
stability_focus,안정성 강화,ba_14322928,본죽&비빔밥 부천심곡본동점,본그룹,백반·죽·국수,경기도,부천시,62.2261,C
stability_focus,안정성 강화,ba_14388863,굽네피자 여의도1호점,굽네치킨,피자,서울특별시,영등포구,62.2521,C
stability_focus,안정성 강화,ba_13226860,본죽 부산서면점,본그룹,백반·죽·국수,부산광역시,부산진구,57.7630,C
stability_focus,안정성 강화,ba_10800862,굽네치킨 송파점,굽네치킨,치킨,서울특별시,송파구,46.3090,D
stability_focus,안정성 강화,ba_14708929,굽네치킨 고령다산점,굽네치킨,치킨,경상북도,고령군,54.5511,C
stability_focus,안정성 강화,ba_14785504,본죽&비빔밥 증평점,본그룹,백반·죽·국수,충청북도,증평군,56.4927,C
stability_focus,안정성 강화,ba_14720368,본죽&비빔밥 김포마산점,본그룹,백반·죽·국수,경기도,김포시,54.3047,C
stability_focus,안정성 강화,ba_14689910,본죽&비빔밥 외대점,본그룹,백반·죽·국수,서울특별시,동대문구,53.4404,C
stability_focus,안정성 강화,ba_14699399,굽네치킨 와동점,굽네치킨,치킨,경기도,안산시,49.4608,D
stability_focus,안정성 강화,ba_14767892,굽네치킨&피자 둔촌시장점,굽네치킨,치킨,서울특별시,강동구,46.0364,D
stability_focus,안정성 강화,ba_14726472,굽네치킨&피자 신대부적점,굽네치킨,치킨,경상북도,경산시,48.5158,D
stability_focus,안정성 강화,ba_13226843,본죽 부산가야점,본그룹,백반·죽·국수,부산광역시,부산진구,59.5565,C
stability_focus,안정성 강화,ba_14280570,본죽&비빔밥 분당수내점,본그룹,백반·죽·국수,경기도,성남시,61.5065,C
stability_focus,안정성 강화,ba_14691146,본죽 부산범내골역점,본그룹,백반·죽·국수,부산광역시,부산진구,59.7531,C
stability_focus,안정성 강화,ba_14700021,굽네치킨 영등포본동점,굽네치킨,치킨,서울특별시,영등포구,50.9296,C
stability_focus,안정성 강화,ba_14689942,본죽 인천학산사거리점,본그룹,백반·죽·국수,인천광역시,미추홀구,59.4573,C
stability_focus,안정성 강화,ba_10605803,굽네치킨 구월점,굽네치킨,치킨,인천광역시,남동구,44.8675,D
stability_focus,안정성 강화,ba_14801006,굽네치킨&피자 상봉점,굽네치킨,치킨,서울특별시,중랑구,59.4198,C
stability_focus,안정성 강화,ba_10040420,굽네치킨 김해진영점,굽네치킨,치킨,경상남도,김해시,52.5031,C
stability_focus,안정성 강화,ba_14296954,굽네치킨&피자 청주동남지구점,굽네치킨,치킨,충청북도,청주시,53.3886,C
stability_focus,안정성 강화,ba_13301511,본죽&비빔밥 송도글로벌캠퍼스점,본그룹,백반·죽·국수,인천광역시,연수구,60.3164,C
stability_focus,안정성 강화,ba_14688086,본죽&비빔밥 보라매점,본그룹,백반·죽·국수,서울특별시,동작구,58.8516,C
stability_focus,안정성 강화,ba_14690763,본죽&비빔밥 양산남부시장점,본그룹,백반·죽·국수,경상남도,양산시,59.8348,C
stability_focus,안정성 강화,ba_13227696,본죽 부산온천장점,본그룹,백반·죽·국수,부산광역시,동래구,53.0125,C
stability_focus,안정성 강화,ba_14260093,굽네치킨&피자 부평역점,굽네치킨,피자,인천광역시,부평구,59.9871,C
stability_focus,안정성 강화,ba_14689782,본죽 김포감정점,본그룹,백반·죽·국수,경기도,김포시,58.7612,C
stability_focus,안정성 강화,ba_13224790,본죽&비빔밥 안양덕천래미안점,본그룹,백반·죽·국수,경기도,안양시,61.3114,C
stability_focus,안정성 강화,ba_14688207,본죽 이대점,본그룹,백반·죽·국수,서울특별시,서대문구,58.5313,C
stability_focus,안정성 강화,ba_13233607,본죽 전북봉동점,본그룹,백반·죽·국수,전북특별자치도,완주군,58.8802,C
stability_focus,안정성 강화,ba_13224027,본죽 삼전동점,본그룹,백반·죽·국수,서울특별시,송파구,59.0244,C
stability_focus,안정성 강화,ba_14800284,굽네치킨&피자 광주양산점,굽네치킨,치킨,광주광역시,북구,60.1611,C
stability_focus,안정성 강화,ba_14689548,본죽&비빔밥 평택법원점,본그룹,백반·죽·국수,경기도,평택시,55.8588,C
stability_focus,안정성 강화,ba_14691030,본죽 대구진천역점,본그룹,백반·죽·국수,대구광역시,달서구,57.7452,C
stability_focus,안정성 강화,ba_14388856,굽네치킨&피자 여의도1호점,굽네치킨,치킨,서울특별시,영등포구,48.2975,D
stability_focus,안정성 강화,ba_14690786,본죽&비빔밥 광주문흥점,본그룹,백반·죽·국수,광주광역시,북구,55.8602,C
stability_focus,안정성 강화,ba_13768149,굽네치킨 신탄진점,굽네치킨,치킨,대전광역시,대덕구,58.7070,C
stability_focus,안정성 강화,ba_14732602,굽네치킨 서수원점,굽네치킨,치킨,경기도,수원시,55.9560,C
stability_focus,안정성 강화,ba_14245878,본죽&비빔밥 안양동편마을점,본그룹,백반·죽·국수,경기도,안양시,60.9062,C
stability_focus,안정성 강화,ba_14691234,본죽 대구남문시장점,본그룹,백반·죽·국수,대구광역시,중구,60.0127,C
stability_focus,안정성 강화,ba_10019194,굽네치킨&피자 신탄진점,굽네치킨,치킨,대전광역시,대덕구,50.7619,C
stability_focus,안정성 강화,ba_13228945,본죽&비빔밥 대전진잠점,본그룹,백반·죽·국수,대전광역시,유성구,60.1782,C
stability_focus,안정성 강화,ba_14495840,본죽&비빔밥 검단파라곤센트럴점,본그룹,백반·죽·국수,인천광역시,서구,60.2047,C
stability_focus,안정성 강화,ba_10040621,굽네치킨 울산성안점,굽네치킨,치킨,울산광역시,중구,53.5013,C
stability_focus,안정성 강화,ba_13233436,본죽&비빔밥 대구효성타운점,본그룹,백반·죽·국수,대구광역시,남구,59.2310,C
stability_focus,안정성 강화,ba_14687296,본죽&비빔밥 봉일시장점,본그룹,백반·죽·국수,서울특별시,관악구,50.7649,C
stability_focus,안정성 강화,ba_13648667,본죽&비빔밥 대전노은3지구점,본그룹,백반·죽·국수,대전광역시,유성구,58.7183,C
stability_focus,안정성 강화,ba_14794547,굽네치킨&피자 회기역점,굽네치킨,치킨,서울특별시,동대문구,57.6393,C
stability_focus,안정성 강화,ba_14729971,굽네치킨 군포1동점,굽네치킨,치킨,경기도,군포시,47.9334,D
stability_focus,안정성 강화,ba_13229527,본죽&비빔밥 상주점,본그룹,백반·죽·국수,경상북도,상주시,58.8849,C
stability_focus,안정성 강화,ba_14730330,본죽&비빔밥 동탄꼬모점,본그룹,백반·죽·국수,경기도,화성시,51.8003,C
stability_focus,안정성 강화,ba_14688176,본죽&비빔밥 옥수점,본그룹,백반·죽·국수,서울특별시,성동구,56.7398,C
stability_focus,안정성 강화,ba_14689536,본죽&비빔밥 파주운정신도시점,본그룹,백반·죽·국수,경기도,파주시,49.9793,D
stability_focus,안정성 강화,ba_13243478,본죽 보정동단국대점,본그룹,백반·죽·국수,경기도,용인시,59.4816,C
stability_focus,안정성 강화,ba_13200236,본죽 남양주진접롯데시네마점,본그룹,백반·죽·국수,경기도,남양주시,59.3639,C
stability_focus,안정성 강화,ba_14463469,굽네피자 화명신도시점,굽네치킨,피자,부산광역시,북구,59.5537,C
stability_focus,안정성 강화,ba_14690045,본죽&비빔밥 인천당하점,본그룹,백반·죽·국수,인천광역시,서구,52.9518,C
stability_focus,안정성 강화,ba_13230846,본죽&비빔밥 수원탑동점,본그룹,백반·죽·국수,경기도,수원시,58.8147,C
stability_focus,안정성 강화,ba_13268955,본죽&비빔밥 전주객사점,본그룹,백반·죽·국수,전북특별자치도,전주시,57.9431,C
stability_focus,안정성 강화,ba_13103901,굽네치킨&피자 나주혁신도시1호점,굽네치킨,피자,전라남도,나주시,53.6432,C
stability_focus,안정성 강화,ba_13193158,본죽&비빔밥 인천당하점,본그룹,백반·죽·국수,인천광역시,서구,58.5786,C
stability_focus,안정성 강화,ba_12014214,굽네치킨&피자 대전가오점,굽네치킨,치킨,대전광역시,동구,48.3948,D
stability_focus,안정성 강화,ba_10015935,굽네치킨 봉곡사림점,굽네치킨,치킨,경상남도,창원시,48.0490,D
stability_focus,안정성 강화,ba_14687137,본죽&비빔밥 명동점,본그룹,백반·죽·국수,서울특별시,중구,56.3752,C
stability_focus,안정성 강화,ba_13221975,본죽&비빔밥 용인마평점,본그룹,백반·죽·국수,경기도,용인시,58.0526,C
stability_focus,안정성 강화,ba_14254080,굽네치킨&피자 망우본동점,굽네치킨,치킨,서울특별시,중랑구,51.5654,C
stability_focus,안정성 강화,ba_14689378,본죽&비빔밥 성남중앙병원점,본그룹,백반·죽·국수,경기도,성남시,56.8852,C
stability_focus,안정성 강화,ba_14688336,본죽&비빔밥 고려대점,본그룹,백반·죽·국수,서울특별시,성북구,51.4475,C
stability_focus,안정성 강화,ba_13224844,본죽&비빔밥 평촌점,본그룹,백반·죽·국수,경기도,안양시,58.7267,C
stability_focus,안정성 강화,ba_14687310,본죽&비빔밥 가산디지털점,본그룹,백반·죽·국수,서울특별시,금천구,55.1636,C
stability_focus,안정성 강화,ba_13228166,본죽 제천하소점,본그룹,백반·죽·국수,충청북도,제천시,58.2508,C
stability_focus,안정성 강화,ba_14092187,굽네치킨&피자 일산식사점,굽네치킨,치킨,경기도,고양시,52.1740,C
stability_focus,안정성 강화,ba_14692178,본죽&비빔밥 제주함덕점,본그룹,백반·죽·국수,제주특별자치도,제주시,55.7513,C
stability_focus,안정성 강화,ba_14551802,본죽&비빔밥 명동2호점,본그룹,백반·죽·국수,서울특별시,중구,57.3084,C
stability_focus,안정성 강화,ba_14687365,본죽&비빔밥 덕성여대점,본그룹,백반·죽·국수,서울특별시,도봉구,55.1417,C
stability_focus,안정성 강화,ba_14725485,굽네치킨 구례읍점,굽네치킨,치킨,전라남도,구례군,55.2633,C
stability_focus,안정성 강화,ba_13230007,본죽 죽전벽산타운점,본그룹,백반·죽·국수,경기도,용인시,58.0744,C
stability_focus,안정성 강화,ba_14658160,굽네치킨&피자 대구옥포점,굽네치킨,치킨,대구광역시,달성군,53.6574,C
stability_focus,안정성 강화,ba_14665998,본죽&비빔밥 오금동사거리점,본그룹,백반·죽·국수,서울특별시,송파구,56.5628,C
stability_focus,안정성 강화,ba_14557869,굽네치킨 화곡4동점,굽네치킨,치킨,서울특별시,강서구,50.3535,C
stability_focus,안정성 강화,ba_13228993,본죽&비빔밥 동탄솔빛나루점,본그룹,백반·죽·국수,경기도,화성시,57.4474,C
stability_focus,안정성 강화,ba_13225746,본죽 고양점,본그룹,백반·죽·국수,경기도,고양시,57.4851,C
stability_focus,안정성 강화,ba_14694402,본죽 월곡점,본그룹,백반·죽·국수,서울특별시,성북구,53.8720,C
stability_focus,안정성 강화,ba_14666363,굽네치킨 충남태안점,굽네치킨,치킨,충청남도,태안군,41.4932,D
stability_focus,안정성 강화,ba_14308401,굽네치킨 삼성2동점,굽네치킨,치킨,서울특별시,강남구,56.7334,C
stability_focus,안정성 강화,ba_14692251,본죽&비빔밥 천안두정점,본그룹,백반·죽·국수,충청남도,천안시,42.4474,D
stability_focus,안정성 강화,ba_14735216,본죽&비빔밥 수지성복점,본그룹,백반·죽·국수,경기도,용인시,44.4127,D
stability_focus,안정성 강화,ba_14689403,본죽&비빔밥 의왕역점,본그룹,백반·죽·국수,경기도,의왕시,53.6073,C
stability_focus,안정성 강화,ba_14228062,굽네피자 월계2동점,굽네치킨,피자,서울특별시,노원구,57.2873,C
stability_focus,안정성 강화,ba_14690077,본죽&비빔밥 인천연희연세병원점,본그룹,백반·죽·국수,인천광역시,서구,54.3957,C
stability_focus,안정성 강화,ba_14153764,굽네피자 주안3호점,굽네치킨,피자,인천광역시,미추홀구,56.2589,C
stability_focus,안정성 강화,ba_14690062,본죽&비빔밥 용인물푸레마을점,본그룹,백반·죽·국수,경기도,용인시,56.2795,C
stability_focus,안정성 강화,ba_14272566,본죽&비빔밥 광명6동점,본그룹,백반·죽·국수,경기도,광명시,57.0958,C
stability_focus,안정성 강화,ba_14663534,굽네치킨 포항용흥점,굽네치킨,치킨,경상북도,포항시,52.2842,C
stability_focus,안정성 강화,ba_13459937,굽네치킨 성사점,굽네치킨,치킨,경기도,고양시,48.0566,D
stability_focus,안정성 강화,ba_14557882,굽네치킨 신방화역점,굽네치킨,치킨,서울특별시,강서구,41.1180,D
stability_focus,안정성 강화,ba_14691228,본죽&비빔밥 대구사월점,본그룹,백반·죽·국수,대구광역시,수성구,55.4932,C
stability_focus,안정성 강화,ba_14690092,본죽&비빔밥 인천불로동점,본그룹,백반·죽·국수,인천광역시,서구,54.1376,C
stability_focus,안정성 강화,ba_13233483,본죽&비빔밥 경산사동점,본그룹,백반·죽·국수,경상북도,경산시,54.8446,C
stability_focus,안정성 강화,ba_13234578,본죽&비빔밥 동백중앙점,본그룹,백반·죽·국수,경기도,용인시,55.6207,C
stability_focus,안정성 강화,ba_14692278,본죽 제천하소점,본그룹,백반·죽·국수,충청북도,제천시,55.5916,C
stability_focus,안정성 강화,ba_13081281,굽네치킨 하늘도시1호점,굽네치킨,치킨,인천광역시,중구,45.8807,D
stability_focus,안정성 강화,ba_13229747,본죽 창원중앙동점,본그룹,백반·죽·국수,경상남도,창원시,55.2821,C
stability_focus,안정성 강화,ba_14701165,본죽&비빔밥 연세세브란스빌딩점,본그룹,백반·죽·국수,서울특별시,중구,53.7319,C
stability_focus,안정성 강화,ba_12020564,굽네치킨&피자 거제고현점,굽네치킨,피자,경상남도,거제시,52.1832,C
stability_focus,안정성 강화,ba_14314711,굽네피자 송내2동점,굽네치킨,피자,경기도,부천시,56.1744,C
stability_focus,안정성 강화,ba_14775705,본죽&비빔밥 익산원광대병원점,본그룹,백반·죽·국수,전북특별자치도,익산시,54.6429,C
stability_focus,안정성 강화,ba_14693042,본죽&비빔밥 전주예수병원점,본그룹,백반·죽·국수,전북특별자치도,전주시,55.1403,C
stability_focus,안정성 강화,ba_13199335,본죽&비빔밥 울산매곡점,본그룹,백반·죽·국수,울산광역시,북구,54.3520,C
stability_focus,안정성 강화,ba_14689381,본죽&비빔밥 용인모현점,본그룹,백반·죽·국수,경기도,용인시,54.8312,C
stability_focus,안정성 강화,ba_14228061,굽네치킨 월계2동점,굽네치킨,치킨,서울특별시,노원구,43.7979,D
stability_focus,안정성 강화,ba_14117511,굽네치킨 논현1동점,굽네치킨,치킨,서울특별시,강남구,42.1213,D
stability_focus,안정성 강화,ba_14392494,굽네피자 원주혁신점,굽네치킨,피자,강원특별자치도,원주시,55.8076,C
stability_focus,안정성 강화,ba_14117512,굽네피자 논현1동점,굽네치킨,피자,서울특별시,강남구,53.9133,C
stability_focus,안정성 강화,ba_14472921,굽네피자 내당중리점,굽네치킨,피자,대구광역시,서구,55.7742,C
stability_focus,안정성 강화,ba_14648765,굽네치킨 서면가곡점,굽네치킨,치킨,전라남도,순천시,54.7923,C
stability_focus,안정성 강화,ba_14594474,본죽&비빔밥 광주계림동점,본그룹,백반·죽·국수,광주광역시,동구,55.0930,C
stability_focus,안정성 강화,ba_14042200,본죽&비빔밥 왕십리뉴타운점,본그룹,백반·죽·국수,서울특별시,성동구,54.1165,C
stability_focus,안정성 강화,ba_14687354,본죽&비빔밥 신도림점,본그룹,백반·죽·국수,서울특별시,구로구,53.0145,C
stability_focus,안정성 강화,ba_14687060,본죽&비빔밥 천호로데오점,본그룹,백반·죽·국수,서울특별시,강동구,42.4256,D
stability_focus,안정성 강화,ba_13233716,본죽 포항죽도오거리점,본그룹,백반·죽·국수,경상북도,포항시,54.4245,C
stability_focus,안정성 강화,ba_14651431,굽네피자 벌교읍점,굽네치킨,피자,전라남도,보성군,55.6857,C
stability_focus,안정성 강화,ba_14335172,굽네피자 장곡장현점,굽네치킨,피자,경기도,시흥시,55.6026,C
stability_focus,안정성 강화,ba_14651464,굽네피자 순천서면점,굽네치킨,피자,전라남도,순천시,55.5848,C
stability_focus,안정성 강화,ba_14662547,굽네치킨 신사우점,굽네치킨,치킨,강원특별자치도,춘천시,49.7055,D
